Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DateOfResignation
48.0,No,travel_rarely,845.0,Research & Development,4.0,3.0,Life Sciences,,1343.0,4.0,Male,54.0,3.0,3,Manufacturing Director,4.0,Single,29555.0,18932.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,12.0,2.0,3.0,10.0,9.0,0.0,,
27.0,No,Travel_Rarely,1260.0,Sales,12.0,3.0,Medical,1.0,1392.0,3.0,Female,99.0,4.0,1,Sales Representative,4.0,Married,2759.0,6254.0,8.0,Y,No,14.0,3.0,2.0,,1.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,
51.0,No,Travel_Rarely,1408.0,Research & Development,11.0,2.0,Technical Degree,1.0,1339.0,4.0,Female,83.0,2.0,4,Manufacturing Director,2.0,Single,13150.0,25197.0,3.0,Y,No,16.0,3.0,2.0,80.0,0.0,29.0,1.0,2.0,5.0,2.0,0.0,,
18.0,No,Non-Travel,1112.0,Research & Development,1.0,3.0,,1.0,1381.0,4.0,Female,97.0,3.0,1,Laboratory Technician,4.0,Single,1855.0,18851.0,1.0,Y,No,,3.0,3.0,80.0,0.0,0.0,5.0,4.0,,0.0,0.0,0.0,
36.0,No,Travel_Rarely,801.0,RESEARCH & DEVELOPMENT,1.0,8.0,Medical,1.0,1398.0,4.0,Female,60.0,2.0,2,Laboratory Technician,4.0,Married,5355.0,11099.0,0.0,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,0.0,3.0,9.0,7.0,0.0,0.0,
27.0,No,Travel_Frequently,813.0,Sales,2.0,1.0,Life Sciences,1.0,1332.0,4.0,Male,42.0,1.0,2,Sales Executive,4.0,Single,5012.0,47226.0,3.0,Y,No,20.0,4.0,2.0,80.0,0.0,8.0,3.0,3.0,7.0,2.0,0.0,0.0,
56.0,Yes,Travel_Rarely,271.0,Sales,13.0,4.0,Marketing,1.0,1397.0,1.0,Male,85.0,4.0,4,Sales Executive,3.0,Single,13862.0,,6.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,24.0,2.0,2.0,19.0,,3.0,8.0,10/14/2019 10:30
56.0,No,Travel_Rarely,1370.0,,23.0,3.0,Life Sciences,1.0,1344.0,4.0,Male,69.0,3.0,4,Manufacturing Director,2.0,Married,13476.0,17869.0,4.0,,Yes,12.0,3.0,1.0,80.0,1.0,33.0,0.0,3.0,19.0,16.0,15.0,9.0,
34.0,No,Non-Travel,1026.0,Research & Development,26.0,1.0,Technical Degree,1.0,1433.0,1.0,Female,93.0,2.0,1,Research Scientist,3.0,,1844.0,16414.0,1.0,Y,No,20.0,4.0,3.0,80.0,3.0,5.0,2.0,3.0,5.0,4.0,0.0,0.0,
40.0,No,Travel_Rarely,1186.0,Research & Development,,1.0,Medical,1.0,1371.0,2.0,Female,91.0,4.0,2,Healthcare Representative,3.0,Divorced,6201.0,13186.0,5.0,Y,No,20.0,4.0,2.0,80.0,3.0,15.0,,3.0,12.0,11.0,11.0,8.0,
34.0,No,Travel_Rarely,299.0,Research & Development,29.0,3.0,Medical,1.0,,,Male,86.0,3.0,2,Laboratory Technician,3.0,Married,5735.0,17497.0,4.0,Y,No,13.0,3.0,,,2.0,10.0,1.0,3.0,8.0,,7.0,7.0,
32.0,Yes,Travel_Frequently,702.0,Sales,1.0,3.0,Life Sciences,1.0,1391.0,3.0,Female,,2.0,1,Sales Representative,4.0,Single,2941.0,12024.0,7.0,Y,No,14.0,3.0,3.0,80.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,2/19/2018 10:30
36.0,Yes,Travel_Frequently,675.0,Sales,18.0,4.0,Marketing,1.0,1413.0,4.0,Female,68.0,3.0,2,Sales Executive,3.0,Married,,,0.0,Y,Yes,18.0,3.0,3.0,80.0,1.0,5.0,0.0,2.0,4.0,2.0,3.0,2.0,8/29/2018 10:30
39.0,No,Travel_Frequently,704.0,Research & Development,52.0,3.0,Life Sciences,1.0,1409.0,4.0,Male,58.0,4.0,1,Research Scientist,3.0,Divorced,2779.0,15121.0,1.0,Y,No,11.0,3.0,4.0,,3.0,4.0,2.0,3.0,4.0,2.0,0.0,3.0,
34.0,No,Travel_Rarely,419.0,Research & Development,2.0,4.0,Technical Degree,1.0,1381.0,3.0,Female,96.0,,2,Healthcare Representative,4.0,Single,6801.0,5514.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,14.0,2.0,4.0,15.0,11.0,4.0,11.0,
29.0,No,Travel_Rarely,729.0,Sales,26.0,9.0,Life Sciences,1.0,1380.0,3.0,Male,46.0,2.0,2,Sales Executive,1.0,Married,4753.0,23996.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,5.0,0.0,3.0,5.0,3.0,,4.0,
30.0,Yes,Travel_Rarely,286.0,Research & Development,22.0,4.0,Medical,1.0,1415.0,4.0,Male,98.0,3.0,2,,3.0,Married,6191.0,20790.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,2.0,10.0,3.0,2.0,10.0,2.0,6.0,7.0,
40.0,No,Travel_Rarely,1520.0,Sales,21.0,4.0,Life Sciences,1.0,1408.0,1.0,Male,43.0,2.0,2,Sales Executive,,,6323.0,,3.0,Y,Yes,12.0,3.0,4.0,,2.0,8.0,2.0,4.0,5.0,4.0,1.0,4.0,
50.0,No,Travel_Frequently,555.0,Sales,3.0,3.0,,,1352.0,2.0,Male,189.0,3.0,3,Sales Executive,2.0,Married,10527.0,15233.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,15.0,5.0,3.0,4.0,2.0,3.0,2.0,
40.0,No,Travel_Frequently,1172.0,Research & Development,22.0,,Life Sciences,1.0,1394.0,4.0,Female,,3.0,2,research scientist,4.0,Divorced,5740.0,13421.0,3.0,Y,,14.0,3.0,1.0,80.0,2.0,11.0,4.0,2.0,6.0,2.0,3.0,3.0,
37.0,No,Travel_Rarel,1449.0, Research & Development,4.0,1.0,Life Sciences,1.0,1338.0,3.0,Male,55.0,3.0,1,Research Scientist,3.0,Married,2870.0,5061.0,7.0,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,,6.0,4.0,1.0,3.0,
33.0,,Travel_Frequently,1088.0,Sales,5.0,1.0,Life Sciences,1.0,1399.0,2.0,Male,61.0,3.0,2,Sales Executive,4.0,Married,9892.0,19870.0,6.0,Y,No,13.0,3.0,1.0,80.0,0.0,8.0,2.0,4.0,5.0,4.0,1.0,2.0,3/16/2018 10:30
31.0,,Travel_Rarely,478.0,sales,2.0,1.0,Marketing,1.0,1464.0,3.0,Male,38.0,3.0,2,Sales Executive,,Married,4066.0,20612.0,0.0,Y,Yes,,3.0,1.0,80.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3/13/2021 10:30
38.0,No,Non-Travel,1462.0,Research & Development,25.0,2.0,Life Sciences,1.0,1393.0,3.0,Male,,3.0,3,Healthcare Representative,3.0,Married,11264.0,3534.0,3.0,Y,No,21.0,4.0,2.0,80.0,1.0,,,3.0,5.0,,0.0,5.0,
24.0,No,Travel_Rarely,1410.0,Sales,18.0,1.0,Life Sciences,1.0,1384.0,1.0,Male,,4.0,2,SALES EXECUTIVE,3.0,Married,6082.0,43779.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,
52.0,No,Travel_Frequently,299.0,Research & Development,28.0,2.0,Medical,1.0,1399.0,4.0,Female,59.0,4.0,4,MANUFATURING DIRECTOR,3.0,,13526.0,9306.0,2.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,24.0,3.0,2.0,,3.0,0.0,,
44.0,No,Travel_Rarely,943.0,Research & Development,6.0,3.0,Medical,1.0,1398.0,1.0,Female,,2.0,2,Research Scientist,3.0,Single,3943.0,20067.0,1.0,Y,Yes,14.0,3.0,1.0,80.0,0.0,20.0,3.0,1.0,19.0,7.0,,8.0,
27.0,No,Travel_Rarely,168.0,Sales,10.0,3.0,Marketing,1.0,1372.0,4.0,Female,100.0,2.0,2,Sales Executive,4.0,Married,5840.0,6628.0,1.0,Y,,11.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,6.0,2.0,4.0,4.0,
27.0,Yes,Travel_Rarely,105.0,Research & Development ,16.0,4.0,Life Sciences,,1427.0,4.0,Female,50.0,3.0,1,RESEARCH SCIENTIST,3.0,Single,2228.0,25056.0,1.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,8.0,2.0,7.0,7.0,5/29/2021 10:30
26.0,No,Travel_Rarely,694.0,Research & Development,2.0,1.0,Medical,1.0,,1.0,Male,37.0,2.0,1,RLsearch Scientist,4.0,Single,3756.0,4018.0,0.0,,No,12.0,3.0,4.0,80.0,0.0,5.0,2.0,3.0,4.0,3.0,1.0,1.0,
42.0,No,Travel_Rarely,1167.0,Human Resources,10.0,3.0,,1.0,1450.0,3.0,Female,31.0,3.0,4,MANAGER,1.0,Married,17264.0,16823.0,0.0,Y,No,14.0,3.0,3.0,80.0,1.0,21.0,5.0,3.0,20.0,7.0,,9.0,
52.0,No,Travel_Rarely,274.0,Research & Development,8.0,4.0,Other,1.0,1411.0,3.0,Female,53.0,3.0,1,Laboratory Technician,1.0,Married,3133.0,17804.0,9.0,Y,No,13.0,3.0,3.0,80.0,0.0,12.0,2.0,1.0,5.0,4.0,0.0,4.0,
37.0,No,Travel_Rarely,1469.0,Research & Development,11.0,3.0,Medical,1.0,1431.0,1.0,Female,95.0,3.0,1,Laboratory Technician,3.0,Single,3439.0,18942.0,4.0,Y,No,18.0,3.0,1.0,80.0,0.0,9.0,6.0,3.0,3.0,2.0,0.0,2.0,
35.0,No,Travel_Frequently,193.0,,18.0,2.0,Life Sciences,1.0,1367.0,3.0,Male,60.0,3.0,3,Manufacturing Director,4.0,Single,9325.0,20200.0,2.0,Y,No,11.0,3.0,3.0,,0.0,10.0,2.0,3.0,,2.0,2.0,2.0,
25.0,No,Travel_Rarely,974.0,research & development,1.0,3.0,Technical Degree,1.0,1440.0,1.0,Male,82.0,,1,aboratory Technician,4.0,Married,3303.0,4251.0,4.0,Y,No,11.0,3.0,2.0,80.0,1.0,7.0,2.0,2.0,3.0,,0.0,2.0,
25.0,No,Travel_Rarely,656.0,Research & Development,6.0,3.0,Other,1.0,1381.0,3.0,Male,97.0,4.0,1,Laboratory Technician,1.0,Single,3309.0,23429.0,0.0,Y,No,12.0,3.0,4.0,80.0,,9.0,2.0,3.0,7.0,7.0,0.0,,
29.0,,Travel_Rarely,374.0,Human Resources,,3.0,Other,1.0,1387.0,2.0,Male,50.0,2.0,3,Human Resources,1.0,Single,8413.0,9407.0,1.0,Y,No,13.0,3.0,1.0,80.0,0.0,11.0,3.0,2.0,10.0,9.0,0.0,9.0,9/19/2019 10:30
49.0,Yes,NAN,1446.0,Research & Development ,28.0,2.0,Life Sciences,1.0,1372.0,,Male,96.0,2.0,2,Laboratory Technician,1.0,Single,4403.0,22445.0,3.0,Y,No,,4.0,1.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,3.0,5/12/2019 10:30
29.0,,Travel_Frequently,359.0,Research&Development,15.0,1.0,Other,1.0,1403.0,3.0,Female,85.0,3.0,3,Healthcare Representative,4.0,Single,7137.0,46125.0,0.0,Y,Yes,13.0,3.0,1.0,80.0,0.0,9.0,1.0,3.0,7.0,7.0,7.0,7.0,12/2/2021 10:30
54.0,No,Travel_Rarely,989.0,Research & Development,0.0,3.0,,1.0,1385.0,4.0,Female,55.0,3.0,4,RESEARCH DIRECTOR,4.0,Single,17357.0,5305.0,,Y,No,19.0,3.0,4.0,80.0,0.0,29.0,3.0,2.0,20.0,7.0,12.0,7.0,
59.0,No,Travel_Rarely,1060.0,Research & Development,2.0,3.0,Medical,1.0,1470.0,4.0,Female,76.0,3.0,5,Research Director,1.0,Married,19514.0,22377.0,3.0,Y,Yes,21.0,4.0,3.0,80.0,1.0,32.0,3.0,3.0,9.0,8.0,1.0,5.0,
55.0,No,Travel_Rarely,1090.0,esearch & Development,0.0,4.0,Medical,1.0,,2.0,Male,82.0,,4,Research Director,4.0,Divorced,27163.0,12361.0,2.0,Y,No,13.0,3.0,4.0,80.0,2.0,31.0,4.0,4.0,7.0,7.0,0.0,0.0,
,No,travel_rarely,1199.0,Sals,3.0,4.0,Marketing,1.0,1424.0,1.0,Female,98.0,,2,Sales ExeRcutive,2.0,Single,9347.0,21245.0,3.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,15.0,3.0,3.0,5.0,4.0,,1.0,
31.0,Yes,,676.0,Sales,1.0,4.0,Life Sciences,1.0,1387.0,2.0,Female,51.0,1.0,1,Sales Representative,3.0,Single,1525.0,15604.0,1.0,Y,,12.0,3.0,2.0,80.0,0.0,0.0,3.0,3.0,1.0,,0.0,0.0,9/12/2021 10:30
30.0,No,Travel_Rarely,843.0,Sales,7.0,4.0,Marketing,1.0,1418.0,,Female,72.0,,2,Sales Executive,1.0,Divorced,5112.0,13265.0,7.0,Y,No,14.0,3.0,2.0,80.0,2.0,9.0,3.0,3.0,3.0,2.0,0.0,2.0,
31.0,,Travel_Rarely,216.0,Research & Development,8.0,5.0,Life Sciences,1.0,1446.0,1.0,Female,93.0,3.0,4,Research Director,2.0,Single,16429.0,,3.0,Y,No,11.0,3.0,3.0,80.0,0.0,9.0,3.0,4.0,3.0,2.0,1.0,0.0,10/22/2018 10:30
34.0,No,Travel_Frequently,552.0,Research & Development,1.0,4.0,Other,1.0,1465.0,4.0,Male,92.0,3.0,1,Research Scientist,1.0,Divorced,2989.0,19692.0,5.0,Y,No,14.0,3.0,3.0,80.0,2.0,10.0,2.0,3.0,4.0,,1.0,3.0,
31.0,Yes,Travel_Rarely,222.0,Research & Development,8.0,3.0,Life Sciences,1.0,1435.0,1.0,Female,34.0,2.0,1,Research Scientist,2.0,Single,604.0,22363.0,1.0,Y,No,12.0,3.0,3.0,80.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3/17/2020 10:30
27.0,No,Travel_Rarely,1392.0,research & development,10.0,1.0,Life Sciences,1.0,1422.0,2.0,Male,91.0,3.0,1,Laboratory Technician,,Married,2179.0,7417.0,0.0,Y,No,14.0,3.0,2.0,80.0,,6.0,3.0,,5.0,0.0,1.0,4.0,
36.0,No,Travel_Rarely,191.0,Research i& Development,4.0,4.0,Life Sciences,1.0,1414.0,1.0,Male,38.0,2.0,2,LaboratoryTechnician,4.0,Single,26617.0,23041.0,1.0,Y,No,16.0,3.0,3.0,80.0,,10.0,2.0,2.0,10.0,4.0,1.0,8.0,
36.0,No,Travel_Rarely,314.0,Sales ,16.0,4.0,Marketing,1.0,1524.0,3.0,Female,97.0,2.0,2,Sales Executive,1.0,,5264.0,13267.0,4.0,Y,No,13.0,3.0,1.0,80.0,2.0,11.0,3.0,2.0,4.0,2.0,0.0,2.0,
47.0,No,Travel_Rarely,,Research & Development,1.0,3.0,Technical Degree,1.0,1459.0,1.0,Male,75.0,3.0,1,Research Scientist,4.0,Married,3312.0,10375.0,7.0,Y,No,12.0,3.0,3.0,80.0,1.0,17.0,2.0,2.0,6.0,5.0,1.0,2.0,
25.0,Yes,Travel_Rarely,434.0,Sales,9.0,2.0,Life Sciences,1.0,1458.0,1.0,,69.0,2.0,1,Sales Representative,1.0,Married,4185.0,15088.0,3.0,Y,No,12.0,3.0,1.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,4/4/2020 10:30
37.0,No,NoX-Travel,1418.0,Research & Development,6.0,2.0,Technical Degree,1.0,1486.0,3.0,Male,84.0,4.0,1,Laboratory Technician,,Single,3434.0,,0.0,Y,No,14.0,3.0,1.0,,0.0,7.0,,1.0,6.0,5.0,1.0,3.0,
56.0,No,Travel_Rarely,1232.0,Research & Development,1.0,2.0,Life Sciences,1.0,1436.0,1.0,Female,92.0,3.0,1,Research Scientist,1.0,Married,1878.0,10564.0,2.0,Y,No,22.0,4.0,4.0,80.0,1.0,,3.0,4.0,3.0,3.0,1.0,,
46.0,No,Travel_Rarely,,Research & Development,2.0,4.0,Medical,1.0,1430.0,1.0,Female,81.0,3.0,4,ResearchDirector,3.0,Married,16762.0,26205.0,3.0,Y,No,19.0,3.0,2.0,80.0,2.0,27.0,2.0,4.0,20.0,17.0,5.0,6.0,
24.0,No,Travel_Rarely,1475.0,Sales,4.0,1.0,Medical,1.0,1415.0,4.0,Female,40.0,3.0,2,Sales Executive,3.0,Married,4185.0,14992.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,2.0,5.0,3.0,3.0,5.0,,0.0,3.0,
31.0,No,Tavel_Rarely,596.0,Sales,6.0,,Marketing,1.0,1384.0,4.0,Male,97.0,3.0,2,Sales Executive,4.0,Married,9362.0,23051.0,4.0,Y,No,12.0,3.0,3.0,80.0,1.0,7.0,3.0,2.0,4.0,3.0,22.0,3.0,
34.0,No,Travel_Rarely,404.0,RESEARYCH & DEVELOPMENT,1.0,3.0,,1.0,1423.0,4.0,Female,85.0,2.0,1,Laboratory Technician,2.0,Married,3365.0,3864.0,5.0,Y,No,17.0,3.0,1.0,80.0,1.0,7.0,2.0,2.0,4.0,4.0,0.0,2.0,
41.0,No,Travel_Rarely,1319.0,Research & Development,6.0,5.0,Medical,1.0,1468.0,2.0,Male,88.0,4.0,1,Research Scientist,3.0,Married,1848.0,5115.0,2.0,Y,Yes,12.0,3.0,1.0,80.0,0.0,7.0,5.0,2.0,,2.0,0.0,3.0,
40.0,No,Non-Travel,663.0,Research & Development ,9.0,4.0,Other,1.0,1440.0,3.0,Male,81.0,3.0,2,Laboratory Technician,,Divorced,4297.0,22911.0,3.0,Y,No,11.0,,3.0,80.0,2.0,11.0,2.0,4.0,8.0,7.0,0.0,,
31.0,No,Travel_Rarely,348.0,Sales,8.0,2.0,Life Sciences,1.0,,1.0,Male,31.0,3.0,3,,4.0,Divorced,10711.0,8315.0,1.0,,No,18.0,3.0,1.0,80.0,1.0,14.0,5.0,,13.0,,9.0,9.0,
45.0,Yes,Travel_Rarely,350.0,Sales,9.0,3.0,Marketing,1.0,1448.0,1.0,Male,52.0,3.0,3,Sales Executive,4.0,Divorced,9726.0,15794.0,4.0,Y,No,,,1.0,80.0,1.0,28.0,1.0,4.0,7.0,7.0,4.0,3.0,11/30/2020 10:30
39.0,Yes,Non-Travel,556.0,research & development,3.0,7.0,Life Sciences,1.0,1473.0,1.0,Female,54.0,2.0,1,Laboratory Technician,1.0,Single,3697.0,17212.0,2.0,Y,Yes,23.0,4.0,2.0,80.0,,10.0,2.0,4.0,1.0,0.0,0.0,0.0,8/21/2019 10:30
31.0,Yes,Travel_Frequently,1435.0,Research & Development,1.0,5.0,Life Sciences,1.0,1487.0,3.0,Female,100.0,4.0,3,Manufacturing Director,2.0,,7484.0,8227.0,1.0,Y,No,11.0,3.0,1.0,80.0,0.0,10.0,2.0,3.0,10.0,7.0,4.0,7.0,9/4/2020 10:30
45.0,No,Travel_Rarely,1071.0,Research & Development,20.0,3.0,Medical,1.0,1486.0,2.0,Male,95.0,1.0,3,Healthcare Representative,1.0,Divorced,10618.0,20119.0,2.0,Y,Yes,18.0,3.0,2.0,80.0,1.0,24.0,2.0,3.0,,7.0,0.0,7.0,
31.0,No,Travel_Rarely,1376.0,Human Resources,8.0,2.0,Medical,1.0,1473.0,4.0,Female,96.0,4.0,1,Human Resources,2.0,Single,2065.0,25497.0,9.0,Y,No,18.0,,4.0,80.0,0.0,8.0,3.0,3.0,3.0,2.0,0.0,,
31.0,Yes,Travel_Frequently,512.0,Research & Development,2.0,3.0,Life Sciences,1.0,1455.0,2.0,Male,94.0,3.0,1,Laboratory Technician,4.0,Married,3648.0,,6.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,3/21/2017 10:30
45.0,No,Travel_Rarely ,1395.0,Research & Development,29.0,3.0,Technical Degree,1.0,1481.0,2.0,Male,56.0,3.0,3,MaLnufacturing Director,4.0,Married,9180.0,14132.0,4.0,,Yes,18.0,3.0,4.0,,2.0,10.0,4.0,4.0,2.0,1.0,1.0,2.0,
48.0,No,Travel_Rarely,1192.0,Sales,7.0,3.0,,1.0,1439.0,3.0,Male,96.0,3.0,2,Sales Executive,1.0,Divorced,5308.0,24776.0,4.0,Y,No,11.0,3.0,1.0,80.0,3.0,15.0,3.0,,,2.0,2.0,2.0,
34.0,Yes,Travel_Rarely,1107.0,Human Resources,9.0,4.0,Technical Degree,1.0,1472.0,1.0,Female,51.0,3.0,1,Human Resources,,Married,2501.0,2968.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2/13/2021 10:30
41.0,No,Non-Travel,226.0,Research & Development,8.0,1.0,Medical,1.0,1430.0,4.0,Male,56.0,2.0,3,Research Director,2.0,Divorced,,24843.0,2.0,Y,,11.0,3.0,3.0,,1.0,16.0,5.0,3.0,9.0,8.0,4.0,8.0,
28.0,No,Travel_Rarely,880.0,Sales,5.0,3.0,Medical,1.0,1446.0,4.0,Male,84.0,3.0,2,Sales Executive,1.0,Single,8537.0,23513.0,,Y,No,18.0,3.0,4.0,80.0,0.0,6.0,4.0,3.0,5.0,4.0,1.0,3.0,
44.0,No,,1005.0,Research & Development,5.0,3.0,Life Sciences,1.0,1435.0,3.0,Male,89.0,2.0,1,Laboratory Technician,3.0,Single,2918.0,8516.0,3.0,Y,No,14.0,3.0,,80.0,0.0,7.0,5.0,3.0,5.0,2.0,0.0,3.0,
53.0,,Travel_Rarely,453.0,Research & Development,2.0,3.0,Medical,1.0,1417.0,4.0,Male,39.0,4.0,4,Research Director,2.0,,16782.0,19755.0,4.0,Y,No,12.0,3.0,2.0,,0.0,34.0,2.0,2.0,9.0,,8.0,8.0,5/24/2021 10:30
49.0,No,Travel_Rrely,,Research & Development,5.0,4.0,Technical Degree,1.0,1479.0,1.0,Male,94.0,,2,Healthcare Representative,3.0,Married,6851.0,21567.0,2.0,Y,No,14.0,3.0,2.0,80.0,1.0,19.0,0.0,2.0,3.0,2.0,1.0,2.0,
41.0,No,Travel_Rarely,897.0,Research & Development,2.0,3.0,Medical,1.0,1486.0,3.0,Male,70.0,,1,Research Scientist,3.0,Divorced,2041.0,,2.0,Y,No,,3.0,3.0,80.0,1.0,8.0,3.0,4.0,3.0,1.0,1.0,2.0,
44.0,No,Travel_Rarely,1436.0,Research & Development,19.0,3.0,Life Sciences,1.0,1468.0,4.0,Male,49.0,3.0,1,Research Scientist,2.0,Single,3261.0,20970.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0,
33.0,No,Travel_Frequently,400.0,Sales,7.0,3.0,Medical,1.0,1454.0,4.0,Male,52.0,3.0,2,Sales Executive,1.0,Married,3777.0,17740.0,0.0,Y,No,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,4.0,3.0,0.0,3.0,
34.0,No,Travel_Rarely,1322.0,Sales,2.0,3.0,Other,1.0,1466.0,4.0,Male,79.0,,2,Sales Executive,1.0,Single,4773.0,15603.0,3.0,Y,No,18.0,3.0,,80.0,0.0,15.0,2.0,3.0,13.0,9.0,3.0,12.0,
29.0,No,Travel_Rarely,1387.0,Sales,17.0,1.0,Life Sciences,1.0,1488.0,4.0,Male,95.0,3.0,2,Sales Executive,3.0,Married,5512.0,2490.0,8.0,Y,No,15.0,3.0,3.0,80.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,
41.0,No, Travel_Frequently,722.0,Research & Development ,9.0,2.0,Medical,1.0,1453.0,1.0,Female,73.0,3.0,1,Laboratory Technician,4.0,Single,3786.0,16669.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,12.0,,3.0,,9.0,5.0,8.0,
44.0,No,Travel_Frequently,383.0,Sales,1.0,5.0,,1.0,1497.0,1.0,Female,77.0,3.0,2,sales executive,3.0,Married,4874.0,9459.0,7.0,Y,No,12.0,3.0,3.0,80.0,1.0,11.0,4.0,2.0,1.0,0.0,0.0,0.0,
30.0,No,Non-Travel,985.0,Research & Development,7.0,3.0,Technical Degree,1.0,1499.0,3.0,Male,63.0,3.0,1,Research Scientist,3.0,Divorced,1917.0,7936.0,1.0,Y,No,13.0,3.0,2.0,,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,
57.0,No,Travel_Rarely,445.0,nian,1.0,,Life Sciences,1.0,1557.0,2.0,Male,93.0,4.0,2,Research Scientist,3.0,Married,5144.0,2165.0,,Y,No,24.0,4.0,1.0,80.0,1.0,12.0,,2.0,12.0,9.0,2.0,8.0,
49.0,No,Travel_Rarely,1519.0,Research & Development,6.0,4.0,Life Sciences,1.0,1499.0,3.0,Male,34.0,3.0,3,Healthcare Representative,2.0,Divorced,10476.0,21103.0,3.0,Y,No,14.0,3.0,2.0,80.0,2.0,28.0,3.0,3.0,,7.0,0.0,7.0,
33.0,No,Travel_Frequently,814.0,Research & Development,15.0,3.0,Medical,1.0,1489.0,2.0,Male,71.0,3.0,4,Research Director,1.0,Divorced,17076.0,11606.0,7.0,Y,No,14.0,3.0,,80.0,2.0,16.0,3.0,2.0,14.0,8.0,6.0,,
28.0,Yes,Travel_Frequently,1517.0,Sales,1.0,,Technical Degree,1.0,1473.0,1.0,Male,,3.0,1,Sales Representative,3.0,Married,2633.0,15743.0,3.0,Y,No,15.0,3.0,4.0,80.0,1.0,6.0,3.0,4.0,3.0,2.0,1.0,2.0,12/13/2017 10:30
29.0,Yes,Travel_Frequently,71.0,SALES,13.0,3.0,Technical Degree,1.0,,1.0,Female,51.0,3.0,2,,2.0,Single,5852.0,17176.0,5.0,Y,No,11.0,3.0,1.0,80.0,0.0,7.0,4.0,1.0,6.0,3.0,0.0,0.0,9/29/2019 10:30
33.0,Yes,Travel_Rarely,797.0,Sales,55.0,4.0,Medical,1.0,1464.0,1.0,Female,39.0,2.0,2,Sales Executive,2.0,Single,4850.0,7670.0,0.0,Y,Yes,23.0,4.0,3.0,80.0,0.0,15.0,2.0,4.0,15.0,9.0,10.0,10.0,8/18/2019 10:30
34.0,No,Travel_Rarely,689.0,ales ,8.0,,Life Sciences,1.0,1419.0,4.0,Male,77.0,3.0,1,Sales Representative,3.0,Married,2481.0,,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,
24.0,Yes,Travel_Frequently,386.0,Research & Development,9.0,3.0,Medical,1.0,1518.0,2.0,Male,90.0,3.0,1,Laboratory Technician,1.0,Single,3530.0,,2.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,7/28/2020 10:30
25.0,No,Non-Travel,808.0,Sales,13.0,2.0,Life Sciences,1.0,1509.0,4.0,Female,79.0,3.0,1,Sales Representative,2.0,Married,1980.0,7829.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,
44.0,No,Travel_Frequently,1172.0,Nan,3.0,,Medical,1.0,1544.0,2.0,Male,87.0,3.0,3,Manufacturing Director,3.0,Single,10093.0,19902.0,5.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,16.0,2.0,2.0,,2.0,2.0,2.0,
